Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,cluster_id
28,0,0.493833179,0.591146969,0.536217142,0.602646334,0.602646334,0.999017386,0.797532919,0.809426887,0.303673896,0.781606747,9660000000.0,0.0,0.466292578,0.000205021,0.167020954,0.190257469,0.190257469,0.190257469,0.221612934,0.323654241,0.038053753,0.105284586,0.190931686,0.022079364,0.848017312,0.689630779,0.689630779,0.217580987,6650000000.0,0.000479299,0.26435959,0.382958906,0.017493861,0.014913529,0.630639991,0.003408749,0.080176558,0.919823442,0.007167607,0.370232149,0.005365848,0.105264872,0.189917804,0.40097505,0.178410795,0.00071622,0.008837104,0.000220689,0.000532574,0.036935484,0.019749423,0.39567174,0.00234809,0.891230363,0.725072279,0.784446509,0.393125627,0.01561161,0.02453507,0.084733276,0.355159863,0.277062403,0.005211062,0.984423191,0.739908764,0.32925133,0.0,0.946856187,0.002503283,0.021724283,0.000172426,0.000164368,0.593998188,0.000241682,0.671655414,0.084383857,0.984423191,0.32925133,0.110933234,0.817842504,0.513537652,0.603138633,0.337001408,0.016769337,0,0.830716241,0.001424447,0.62441037,0.602647957,0.842255993,0.277250934,0.026798351,0.565192467,1,0.047903515,0
30,0,0.468775898,0.45142826,0.503346004,0.573264244,0.573264244,0.998569641,0.796734141,0.808706375,0.303215151,0.781038184,7320000000.0,0.0,0.465804417,0.000326033,0.0,0.156630568,0.156630568,0.156630568,0.18663137,0.322168777,0.011842643,0.073609641,0.142351435,0.021596043,0.847372954,0.687198146,0.687198146,0.217405814,5110000000.0,0.000363261,0.262964776,0.379987705,0.008777508,0.005002576,0.630211915,0.016792055,0.192066995,0.807933005,0.005064499,0.387554436,0.005365848,0.074397056,0.142394993,0.401300603,0.050974513,0.000862305,0.007327393,7410000000.0,4310000000.0,0.022580645,0.009256349,0.379876077,0.02621818,0.779778748,0.242055947,0.335150413,0.097412269,0.006175877,0.007175244,0.071720821,0.345408602,0.277458056,0.007071076,0.348700717,0.735337905,0.331546321,0.039200683,0.915673834,0.001586566,0.014476731,0.000243026,0.000179006,0.593969994,0.000190653,0.671518069,0.631401899,0.348700717,0.331546321,0.146268182,0.60708246,0.454486094,0.593982242,0.305108719,0.033155605,0,0.741395798,0.002736497,0.623734879,0.573263568,0.832889636,0.286956934,0.026701124,0.564689118,1,0.018117464,0
36,0,0.497879394,0.578826864,0.550939558,0.595807089,0.595807089,0.998993468,0.797438709,0.809359575,0.303559331,0.781608571,1080000000.0,50900000.0,0.461103982,0.000374037,0.045753619,0.262230837,0.262230837,0.262230837,0.254609057,0.315943977,0.204198618,0.126536927,0.213150561,0.022134912,0.848078779,0.689490203,0.689490203,0.217604382,8070000000.0,0.000454295,0.264149008,0.366677844,0.00749514,0.006191616,0.630666703,0.010039304,0.155001965,0.844998035,0.020930436,0.372869244,0.005515136,0.125979123,0.211484805,0.406447818,0.322338831,0.001105779,0.005723752,0.000607803,0.017531079,0.077096774,0.634792826,0.461590647,0.005495077,0.777880653,0.431212302,0.493961447,0.009269344,0.006374971,0.000400477,0.12261243,0.34001161,0.27737939,0.003247549,0.750746759,0.734285208,0.332961734,0.006862259,0.940211366,0.003156228,0.004704403,5590000000.0,5270000000.0,0.593924251,341000000.0,0.671570492,0.010265189,0.750746759,0.332961734,0.117641503,0.636583985,0.458229897,0.561378888,0.313326199,0.038658397,0,0.82148615,0.150598552,0.623910206,0.595802081,0.842520218,0.282059671,0.026807344,0.565234417,1,0.02335153,0
37,0,0.491200702,0.556094636,0.544943519,0.599727583,0.599727583,0.999011262,0.797414085,0.809335228,0.303479087,0.781590887,5590000000.0,0.0,0.46289726,0.000764076,0.114687721,0.169145843,0.169145843,0.169145843,0.218209322,0.321107731,0.031807251,0.102678935,0.173834451,0.022143635,0.848240768,0.68973774,0.68973774,0.217631241,6160000000.0,0.000473335,0.265270299,0.381915726,0.004894212,0.003892764,0.63324749,0.01067491,0.159567071,0.840432929,0.005216084,0.380968411,0.005365848,0.102691876,0.172852726,0.402546545,0.136431784,0.000921145,0.006871406,0.000182093,0.000302599,0.043225806,0.033303468,0.397559983,0.015672763,0.727896165,0.32047974,0.403868072,0.003094738,0.003808113,0.00010866,0.150985391,0.34474988,0.276385794,0.003161213,0.901344106,0.729894247,0.33480488,0.0,0.926733779,0.002290745,0.018188526,0.000108649,8930000000.0,0.593897441,242000000.0,0.671562953,0.262747468,0.901344106,0.33480488,0.110933234,0.627461084,0.456798875,0.585714717,0.311443692,0.05815101,0,0.802420205,0.003266757,0.622667647,0.599728438,0.840689642,0.282520741,0.028463987,0.568246456,1,0.022579896,0
46,0,0.454589772,0.507250327,0.503185395,0.607943326,0.607936119,0.998882774,0.797310468,0.809241356,0.303566823,0.78149643,0.000316035,6550000000.0,0.459639499,0.00019702,0.0,0.160886604,0.160886604,0.160886604,0.207809398,0.315413454,0.021855196,0.087289309,0.164419673,0.022090568,0.847985608,0.689563838,0.689563838,0.217613069,6660000000.0,0.000421554,0.264431856,0.37231288,0.006458014,0.004877185,0.630265339,0.007845229,0.136681077,0.863318923,0.005433102,0.374685461,0.008071317,0.087262039,0.163471835,0.401934292,0.139430285,0.000797379,0.0079405,0.00019413,0.000294278,0.03516129,0.006483263,0.390244454,0.00278765,0.758858868,0.322970709,0.390484451,0.035274571,0.005217837,0.00166538,0.112164245,0.336557544,0.278298665,0.003558489,0.776867538,0.732555974,0.331676864,0.004705229,0.912448892,0.002179181,0.049421204,0.000106187,9140000000.0,0.593920926,2790000000.0,0.671566381,0.236837554,0.776867538,0.331676864,0.11416782,0.633261742,0.457476174,0.546420564,0.312891783,0.044632204,0,0.781259416,0.000336276,0.623707258,0.607943339,0.838776337,0.280468457,0.026692377,0.564638826,1,0.02695891,0
49,0,0.473894603,0.527747492,0.525991755,0.595389095,0.595100823,0.998959844,0.797356812,0.809280415,0.303486338,0.78154008,3310000000.0,764000000.0,0.454046619,0.000268027,0.0,0.174371076,0.174371076,0.174371076,0.211874823,0.306960458,0.023216419,0.095106262,0.167959629,0.022014635,0.847914083,0.689613871,0.689614044,0.217619504,7800000000.0,0.000439871,0.264253133,0.362849745,0.013532563,0.009197903,0.623493514,0.009625293,0.151888019,0.848111981,0.005509631,0.380045763,0.005365848,0.095103164,0.167023603,0.409424683,0.103448276,0.000383472,0.016515454,812000000.0,0.000186098,0.03,0.026170997,0.39187264,0.017361286,0.846059579,0.459031321,0.62876987,0.040349266,0.009557324,0.00243702,0.087572037,0.328512372,0.277246147,0.010613345,0.543351698,0.740009157,0.330921618,0.011252593,0.930004583,0.002145221,0.008307879,0.000262886,0.000194826,0.594019374,4580000000.0,0.671572353,0.255156912,0.543351698,0.330921618,0.124593641,0.642993025,0.459285161,0.504942858,0.314578452,0.021657664,0,0.79181949,0.002058888,0.622289977,0.59539053,0.839648173,0.28175946,0.025755647,0.319590336,1,0.023907992,0
52,0,0.438989909,0.475741387,0.481449756,0.597197999,0.597197999,0.998544452,0.796853114,0.808810923,0.303475461,0.781029622,0.000482551,0.00010255,0.454422385,0.000315032,0.0,0.182546037,0.182546037,0.182546037,0.202420346,0.31587324,0.005021401,0.085416497,0.160352489,0.023033158,0.848043675,0.689530714,0.689530714,0.2176085,9930000000.0,0.000559502,0.264700717,0.373393316,0.042130914,0.033808409,0.630588622,0.000635607,0.019137165,0.980862835,0.005406934,0.369740071,0.005365848,0.088906802,0.162800694,0.395930994,0.04047976,0.00073651,0.008586055,7910000000.0,4610000000.0,0.013548387,0.00332829,0.387315981,0.009375771,0.873803068,0.476043644,0.520951439,0.365452491,0.037049924,0.081518741,0.023363221,0.319958444,0.27704705,0.013457135,0.989698298,0.737384089,0.326836918,0.0,0.91727075,0.002000784,0.020506215,0.000637021,0.000589113,0.594296723,0.001171003,0.671791257,0.383276794,0.989698298,0.326836918,0.110933234,0.731335572,0.557816378,0.549214115,0.323422288,0.00685696,0,0.768426727,0.000771164,0.624901857,0.59719915,0.838670397,0.275239842,0.026783862,0.565123372,1,0.183540078,0
56,0,0.476965827,0.545082861,0.527651373,0.610018882,0.610018882,0.999096421,0.797528769,0.80942233,0.303501565,0.781689694,0.000135757,0.0,0.467834227,0.000682068,0.177548335,0.191184527,0.191184527,0.191184527,0.224543821,0.342187168,0.018195018,0.106668838,0.179483317,0.022088103,0.848028064,0.689309492,0.689309492,0.217583347,4370000000.0,0.000452123,0.26389258,0.413732722,0.009804026,0.000563952,0.632976603,0.011064299,0.16222753,0.83777247,0.007010405,0.3770877,0.00543714,0.106494374,0.178538572,0.41707852,0.044977511,0.001339109,0.004722117,573000000.0,0.000472811,0.021451613,0.138413407,0.454569096,0.038705202,0.840911536,0.07257744,0.856091481,0.044734454,0.000732093,0.001453966,0.163143597,0.359234342,0.278168088,0.023768267,0.959252845,0.740157037,0.335680977,0.000636445,0.940477781,0.002411997,0.009208442,0.000680914,5490000000.0,0.594097501,9360000000.0,0.671592947,0.058326332,0.959252845,0.335680977,0.112062039,0.655699145,0.461285687,0.661930512,0.317194463,0.029758605,0,0.805763613,0.019860422,0.622108934,0.610016413,0.841044219,0.282802935,0.026797563,0.565188758,1,0.022150845,0
62,0,0.426900015,0.488170519,0.476899192,0.585659926,0.585659926,0.998795998,0.797167977,0.809120012,0.303499631,0.781366185,4570000000.0,0.0,0.577999212,0.00020202,0.0,0.181745396,0.181745396,0.181745396,0.202514891,0.323583504,0.01350636,0.084846511,0.159825262,0.021833089,0.847767058,0.688784786,0.688784786,0.217515297,544000000.0,0.000415091,0.262936025,0.38140345,0.18373172,0.087033227,0.630610197,0.001229265,0.034918523,0.965081477,0.006133656,0.369637181,0.005365848,0.08481932,0.15862303,0.397586891,0.08095952,0.005664837,0.001116059,4130000000.0,0.000249644,0.018870968,0.027986428,0.376585785,0.014081701,0.87813156,0.241684671,0.475471773,0.211750282,0.090820993,0.224155588,0.004545888,0.384340052,0.277237033,0.240075035,0.110434057,0.737916484,0.326312616,0.0,0.923963238,0.0016692,0.008114717,0.000216543,0.000110218,0.594068294,0.000263761,0.671595804,0.176245595,0.110434057,0.326312616,0.110933234,0.667344029,0.475560262,0.618572581,0.317158898,0.001347342,0,0.769285055,0.002426576,0.626872908,0.585659872,0.838633405,0.275670735,0.026790591,0.565155699,1,0.108066897,0
67,0,0.485984498,0.559310946,0.538197976,0.599021318,0.599021318,0.999005138,0.79744618,0.809364132,0.303547729,0.78161601,506000000.0,0.0,0.452476452,0.0,0.079562709,0.189372551,0.189372551,0.189372551,0.224732911,0.30342364,0.044965743,0.104551747,0.18061309,0.022113119,0.848095295,0.691111151,0.691111151,0.217618667,5500000000.0,0.000449004,0.264320737,0.347667747,0.013511346,0.007344473,0.63063006,0.004920709,0.103425341,0.896574659,0.00563616,0.369637181,0.005365848,0.104532057,0.179669708,0.402740805,0.176911544,0.000878537,0.007195037,0.000143305,0.000487941,0.040645161,0.033676542,0.396938106,0.008900725,0.856946969,0.569123611,0.702069316,0.036770151,0.010593577,0.001988236,0.09787336,0.316803521,0.277176955,0.007884359,0.889869843,0.738683771,0.330153707,0.0,0.939356049,0.0025117,0.010773205,0.000141841,0.000118283,0.593973637,2110000000.0,0.671573855,0.200802067,0.889869843,0.330153707,0.110933234,0.646437502,0.460128359,0.483726942,0.315069968,0.021691333,0,0.813723014,0.001314091,0.624385538,0.599022655,0.841308397,0.27834786,0.026796215,0.565182399,1,0.036633271,0
