Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,cluster_id
805,1,0.473650856,0.515699956,0.515659297,0.578164863,0.578164863,0.998647751,0.795878782,0.807893943,0.301556855,0.780016567,737000000.0,0.0,0.45898023,0.000465047,0.0,0.137162361,0.113353841,0.113353841,0.171315118,0.314387777,0.00331231,0.090383519,0.135422159,0.022192862,0.848105941,0.689455896,0.689455896,0.217599391,6120000000.0,0.00033102,0.264110932,0.375423792,0.002554126,0.002277641,0.625582869,0.121796661,0.276869124,0.723130876,0.004984355,0.514238967,0.005365848,0.090356148,0.151029334,0.393715092,0.007496252,0.062631755,0.000100761,0.034518298,378000000.0,0.017741935,0.020339879,0.370728839,0.621376678,0.741420082,0.021722343,0.020834903,0.023748743,0.002690836,0.006757579,0.018211827,0.340170248,0.276974491,644000000.0,0.049582159,0.726598953,0.333175053,1.0,0.912138876,0.001891175,0.00949855,0.000128096,0.00014011,0.593798032,0.000316529,0.67163886,1.0,0.049582159,0.333175053,0.480440416,0.649389856,0.459877205,0.56038008,0.323143168,0.106007287,0,0.777093603,0.387361107,0.623851962,0.578164435,0.827608107,0.363108824,0.026053196,0.55349435,1,0.011326357,2
810,0,0.45946473,0.526166594,0.508860217,0.569098719,0.569098719,0.998043785,0.796479595,0.808212536,0.303870155,0.780347094,0.000532622,0.0,0.461676019,0.000660066,0.0,0.175761662,0.175761662,0.175761662,0.210740286,0.317747754,0.000680612,0.092256331,0.167658357,0.022037201,0.848107024,0.689523645,0.689523645,0.217611357,6000000.0,0.000436253,0.264057316,0.376634626,0.003835245,0.001612004,0.62293496,0.004061682,0.090878858,0.909121142,0.007236683,0.373921621,0.005365848,0.092424316,0.166850162,0.395601422,0.004497751,0.000286082,0.022123928,764000000.0,2190000000.0,0.009516129,0.017296535,0.339092286,0.099205641,0.731140753,0.057486431,0.13190376,0.006598859,0.00168578,0.000545619,0.063839996,0.341222976,0.276429003,0.005906178,0.654289357,0.73075739,0.328614166,0.023831858,0.928419486,0.00203431,0.006087873,0.001478085,0.000689137,0.593393747,0.000183968,0.671474825,0.089756277,0.654289357,0.328614166,0.115392703,0.638405496,0.458028503,0.566271394,0.313956041,0.073103706,0,0.7889635,0.011547298,0.621765973,0.569096693,0.839572199,0.277724928,0.025679256,0.666761307,1,0.042036789,2
845,0,0.396967777,0.430167902,0.428127844,0.633123856,0.633123856,0.99535477,0.793884743,0.805645826,0.304961426,0.777613052,0.004251029,0.005177095,0.415302416,0.0,0.0,0.164173444,0.164173444,0.164173444,0.201663988,0.312619368,0.000725986,0.082973699,0.157716352,0.022661138,0.848063909,0.689332402,0.689333527,0.217585779,0.00013796,0.000693358,0.263424016,0.366612645,0.115489187,0.114470353,0.630612252,0.000251689,0.007890679,0.992109321,0.006688965,0.369637181,0.005365848,0.082987282,0.159799412,0.393753944,0.010494753,0.003088067,0.00204682,19100000.0,2870000000.0,0.01,0.001715553,0.371294181,0.007967973,0.94065403,0.758789407,0.726940006,0.805692437,0.115612643,0.352777917,0.011667786,0.207042267,0.27697486,0.0,0.965165481,0.740022834,0.326492398,0.0,0.876927347,0.002013863,0.035513871,0.004084401,0.004281964,0.596579667,0.011673996,0.674409291,0.139672226,0.965165481,0.326492398,0.110933234,0.896241139,1.0,0.51288657,0.338957305,0.00232042,0,0.751015215,0.000417512,0.624366837,0.633119981,0.837890533,0.274961632,0.026791157,0.565158396,1,0.355523917,2
846,0,0.475503339,0.532926297,0.52877563,0.610299947,0.609564854,0.998901493,0.797336476,0.809308538,0.303573108,0.781599729,0.000323551,0.000154335,0.463286446,0.000263026,0.0,0.183009566,0.183009566,0.183009566,0.215372979,0.319127113,0.005944008,0.093559156,0.169014085,0.022235182,0.848120199,0.689127165,0.689127165,0.217566954,8040000000.0,0.000442466,0.263775245,0.376178235,0.00747018,0.004006927,0.63482829,0.003386863,0.079813768,0.920186232,0.005894474,0.372873717,0.008518573,0.093670103,0.16807933,0.39585061,0.034482759,0.000572165,0.011033358,8540000000.0,9000000000.0,0.013548387,0.004773585,0.390990706,0.007147059,0.765034676,0.228486371,0.262725215,0.018557758,0.006345725,0.001484312,0.066011586,0.345053206,0.277387389,0.003259251,0.767998125,0.732738127,0.328568393,0.005369515,0.931494428,0.002231007,0.01457066,0.000348271,0.000308924,0.593963765,6490000000.0,0.671579015,0.186783796,0.767998125,0.328568393,0.112785043,0.645415699,0.460049322,0.576209124,0.314884601,0.038782261,0,0.796034386,0.001269323,0.623778928,0.610297799,0.840045762,0.277235159,0.026037441,0.552625981,1,0.048136209,2
849,0,0.682542778,0.714784126,0.695379838,0.647227547,0.647227547,0.998986304,0.804179348,0.814100711,0.315351095,0.786732233,0.00084299,0.000461816,0.454652206,0.000165017,0.253973074,0.237748093,0.237748093,0.237748093,0.264819892,0.314635354,0.002193082,0.095431968,0.254801536,0.022192514,0.847990584,0.715254344,0.715254344,0.229991671,0.001240707,0.010063553,0.28542944,0.374511009,0.005356614,0.00532323,0.630621841,0.000913742,0.026755752,0.973244248,0.016005424,0.370056567,0.005365848,0.095437002,0.222630269,0.393995094,0.013493253,0.000436225,0.014508768,0.000293297,0.00016416,0.010645161,0.003375292,0.392223152,0.00262213,0.749339302,0.03387513,0.032745733,0.017252067,0.005453694,0.0068118,0.012991033,0.332105525,0.276938895,0.000107366,0.412924982,0.731860383,0.326553935,0.0,0.950614315,0.003626734,0.00701674,0.000212537,0.000226887,0.593898472,0.000256086,0.671606461,0.022823159,0.412924982,0.326553935,0.110933234,0.645906402,0.461781468,0.556159609,0.314872835,0.053376638,0,0.853368833,0.001350816,0.623720938,0.647222747,0.842978507,0.275441523,0.026793413,0.56516913,1,0.137564007,2
880,0,0.490956954,0.554949847,0.542266717,0.599929373,0.599929373,0.999003059,0.797443413,0.80935619,0.303547487,0.781617694,6730000000.0,17000000.0,0.462680859,0.000593059,0.173904241,0.203868358,0.218785555,0.218785555,0.229932873,0.321815095,0.046236218,0.104307467,0.180462454,0.022055122,0.847999301,0.689409326,0.689409326,0.217594549,6360000000.0,0.000447831,0.263944643,0.377361127,0.007807152,0.004477927,0.63170847,0.007536089,0.133718294,0.866281706,0.005576761,0.375461603,0.005700985,0.104328497,0.17951889,0.407094905,0.133433283,0.000533615,0.011835178,7470000000.0,0.00038884,0.035483871,0.02869145,0.395988331,0.009679919,0.788089262,0.371611595,0.588737166,0.001219335,0.004777369,4610000000.0,0.140269114,0.344528539,0.277823435,0.008175363,0.99607535,0.734746269,0.332928496,2190000000.0,0.936732685,0.002367772,0.013432599,0.000171265,0.000109207,0.593944033,99000000.0,0.671559773,0.181354538,0.99607535,0.332928496,0.110955437,0.622965721,0.455481282,0.58141151,0.311170879,0.037160231,0,0.806786663,0.00582772,0.623388757,0.599927395,0.840956296,0.280244587,0.027159846,0.566461683,1,0.027632023,2
898,0,0.469019646,0.52872874,0.521441191,0.603359806,0.603359806,0.999028017,0.797339104,0.809266614,0.303312798,0.781514676,9740000000.0,475000000.0,0.463465942,0.000719072,0.0,0.180944756,0.180944756,0.180944756,0.208376666,0.321496781,0.027254715,0.103737481,0.165926038,0.022055248,0.847999984,0.688890593,0.688890593,0.217524953,622000000.0,0.000432983,0.263611286,0.380816661,0.00644491,0.002499105,0.602282845,0.007970162,0.137860145,0.862139855,0.005288024,0.377747532,0.006443161,0.103750387,0.16492723,0.402435348,0.107946027,0.001383746,0.004568413,4700000000.0,0.000184585,0.030322581,0.019852239,0.396395378,0.014506584,0.758607533,0.161476998,0.387800317,0.013875504,0.002599739,0.000658259,0.111621835,0.345459942,0.280898549,0.010281244,0.766552176,0.732541266,0.33169044,0.008627826,0.930353765,0.002184627,0.02685579,0.000137033,5550000000.0,0.593922374,1390000000.0,0.671574343,0.318870707,0.766552176,0.33169044,0.116867419,0.645575899,0.459762722,0.586082409,0.315028014,0.044719823,0,0.788818932,0.010278321,0.622799908,0.603359661,0.839422406,0.280559133,0.025560847,0.600878792,1,0.026700864,2
918,1,0.418368839,0.463693851,0.456662562,0.597032243,0.597032243,0.998843488,0.797223037,0.809134984,0.303496247,0.781380079,0.000180509,0.0,0.456168692,0.000286029,0.0,0.154439341,0.154439341,0.154439341,0.186725915,0.305474995,0.033712963,0.076785278,0.155758078,0.022016499,0.847778633,0.688864019,0.688864019,0.217532257,5610000000.0,0.000421604,0.26335952,0.32432659,0.005155054,0.004631391,0.63040609,0.019430234,0.201801856,0.798198144,0.007359569,0.381433649,0.005365848,0.076799062,0.149883116,0.415298028,0.145427286,0.000448399,0.014110846,0.00029731,0.00200018,0.058387097,0.026558759,0.381572104,0.001481083,0.727034955,0.587976796,0.590340353,0.002123285,0.005046486,5390000000.0,0.209208089,0.325082711,0.276816409,0.000637669,0.993967349,0.728897276,0.343384041,0.0,0.915998266,0.002054062,0.042110577,0.000147057,0.000152403,0.593898538,150000000.0,0.671566039,0.034545867,0.993967349,0.343384041,0.110933234,0.631434225,0.457811444,0.463682474,0.311226335,0.055360608,0,0.752582536,0.000543653,0.623622398,0.597029995,0.833780324,0.288870278,0.026720303,0.564796269,1,0.017054084,2
919,0,0.408375177,0.452191452,0.45045238,0.588355266,0.588355266,0.998779706,0.797150269,0.809090587,0.303502531,0.781331377,0.000105114,5860000000.0,0.448284308,0.000571057,0.0,0.189751801,0.189751801,0.189751801,0.190980429,0.307208036,0.022550932,0.076215292,0.150109211,0.021911377,0.848033981,0.689385089,0.689385089,0.217591888,8080000000.0,0.000456416,0.264047214,0.360269737,0.009341,0.001711818,0.630512253,0.001965183,0.052181274,0.947818726,0.00509367,0.371482476,0.005365848,0.076172098,0.150275243,0.39454572,0.130434783,0.018479705,0.000342418,0.000252599,0.000124822,0.025,0.027478225,0.375375953,0.03547749,0.778634096,0.245744152,0.284398686,0.037847037,0.007858811,0.003476305,0.057420504,0.301322454,0.277213329,0.004181809,1.0,0.73332974,0.328021864,0.0,0.903727925,0.001792591,0.016453351,8730000000.0,7950000000.0,0.593939338,34500000.0,0.671514888,0.617851833,1.0,0.328021864,0.110933234,0.561466767,0.421501996,0.49456645,0.305307969,0.031200864,0,0.753802881,0.001972662,0.62393479,0.588351895,0.837660398,0.276204637,0.026790794,0.565156668,1,0.073777906,2
926,0,0.429434992,0.481519843,0.477220408,0.593356779,0.593356779,0.998847994,0.796584319,0.808574875,0.302370897,0.78094092,0.000117024,0.0,0.469105793,0.000429043,0.0,0.197842485,0.197842485,0.197842485,0.1987331,0.323512768,0.005641514,0.092256331,0.153724486,0.021935493,0.847845688,0.688038137,0.687983315,0.217433844,4370000000.0,0.000412097,0.26322509,0.382614284,0.030136567,0.001251424,0.630304722,0.001826571,0.04909756,0.95090244,0.011351575,0.371504844,0.005365848,0.092220757,0.152756202,0.406796146,0.022488756,0.012672841,0.000498683,382000000.0,0.000407752,0.012096774,0.13938575,0.339657629,0.046109512,0.938359354,0.047931114,0.855912509,0.002740362,0.001703481,0.000268288,0.053841929,0.363652839,0.277566388,0.073727429,0.992119696,0.741252685,0.327885271,0.0,0.938764044,0.001971984,0.021264911,0.001332562,7690000000.0,0.594650717,1110000000.0,0.671446412,0.035629501,0.992119696,0.327885271,0.110933234,0.602729823,0.439560953,0.603238901,0.310054153,0.00967854,0,0.763822859,0.008274052,0.622696253,0.593356164,0.838248677,0.276103798,0.026791157,0.565158396,1,0.078282555,2
937,0,0.427338761,0.499291321,0.481663901,0.592945992,0.592945992,0.998850767,0.797079024,0.809063116,0.30322917,0.78129264,0.000107658,0.0,0.459953197,0.000458046,0.0,0.165901142,0.165901142,0.165901142,0.195896757,0.311947372,0.0153062,0.087370735,0.153347895,0.021931147,0.847730754,0.664249875,0.664249875,0.21460154,5580000000.0,0.000403887,0.263479187,0.361471257,0.008313859,0.000474743,0.629040356,0.017616429,0.195301871,0.804698129,0.006046003,0.389985752,0.005393877,0.087351605,0.152333911,0.426719166,0.050974513,0.003749505,0.00168647,822000000.0,0.00033059,0.024354839,0.157854384,0.334230343,0.053699348,0.819270319,0.079707667,0.903694475,0.002886894,0.000624577,7580000000.0,0.202021843,0.336390643,0.278624642,0.020200464,0.991036773,0.740207267,0.341742109,0.0,0.92428871,0.002012526,0.016800868,0.000695884,5850000000.0,0.594049277,585000000.0,0.671566473,0.073292512,0.991036773,0.341742109,0.110933234,0.639208188,0.458785465,0.537850856,0.313553479,0.034957077,0,0.774552357,0.005193887,0.62117062,0.592947371,0.837147237,0.287554866,0.026683753,0.564588332,1,0.017751196,2
946,0,0.49490567,0.552060619,0.542962685,0.649195001,0.649195001,0.999324164,0.797876419,0.809652649,0.303632324,0.78198794,0.000536438,0.0,0.461296897,0.0,0.262779634,0.197842485,0.197842485,0.197842485,0.244398223,0.316509868,0.015896063,0.122139891,0.198312872,0.022097664,0.848033581,0.689454252,0.689454252,0.217600997,7300000000.0,0.000455393,0.264041774,0.365262099,0.006784378,0.006764302,0.630612252,0.030476295,0.228527376,0.771472624,0.005648229,0.404432734,0.005365848,0.122103343,0.197375764,0.441947796,0.022488756,3650000000.0,0.177122924,0.00011216,0.000153569,0.018870968,0.054809571,0.458322969,0.045817176,0.779161513,0.899370654,0.868977016,0.01251707,0.006863257,0.000281102,0.236326824,0.340388462,0.277010027,0.000153599,0.993740333,0.737028163,0.353101066,0.0,0.937238536,0.002365565,0.01501313,0.001726628,0.001798379,0.594057685,6460000000.0,0.671570919,0.070715033,0.993740333,0.353101066,0.110933234,0.64258323,0.459235439,0.562689731,0.314427105,0.042564681,0,0.807868105,0.019707721,0.624011516,0.649193703,0.842424564,0.2968809,0.026791157,0.565158396,1,0.014592237,2
950,0,0.484132014,0.556203663,0.538519193,0.58358437,0.58358437,0.997241194,0.805639809,0.817080408,0.32155309,0.789747118,0.001568262,0.0,0.469726479,0.000315032,0.0,0.182293203,0.182293203,0.182293203,0.221234755,0.320117422,0.000181496,0.09372201,0.175491451,0.022207843,0.848057227,0.689322505,0.689322505,0.217581804,645000000.0,0.000452772,0.263817983,0.378087627,0.007857698,0.003514093,0.63106978,0.002421142,0.061764973,0.938235027,0.00763226,0.372277631,0.005365848,0.093686388,0.174489103,0.39493156,0.00149925,7300000000.0,0.086589786,268000000.0,605000000.0,0.009032258,0.007141283,0.351009701,0.14877217,0.757606702,0.051555854,0.103869824,0.003233061,0.003987731,0.000660289,0.025561618,0.350274924,0.278020197,0.010344144,0.374495392,0.732285886,0.327032317,0.037753765,0.937782361,0.002889056,0.003531743,0.004313907,0.002296271,0.594614767,0.000327356,0.671566186,0.089741384,0.374495392,0.327032317,0.115877562,0.642850683,0.45924341,0.584570189,0.314556929,0.036927361,0,0.809593746,0.010128763,0.623201997,0.583579931,0.840842054,0.276534915,0.026923377,0.565718741,1,0.06245532,2
953,0,0.35655438,0.323648059,0.359815836,0.593443261,0.593443261,0.998311162,0.795956253,0.807652948,0.302396517,0.780099795,0.000655659,0.000543653,0.446299791,0.0,0.0,0.142640428,0.142640428,0.142640428,0.197031294,0.316333027,0.002661948,0.087126456,0.156285305,0.021939965,0.848027794,0.689088242,0.689088242,0.217571198,3840000000.0,0.000356997,0.262481448,0.370468686,0.06968465,0.038915166,0.630612252,0.001343255,0.037760377,0.962239623,0.049076364,0.369637181,0.005365848,0.08736789,0.155697157,0.40000777,0.044977511,0.002883142,0.002193692,1530000000.0,0.003465516,0.014354839,0.00825463,0.374064359,0.000206887,0.974428388,0.528081823,0.890744716,0.051340745,0.039818647,0.011108397,0.024101085,0.31483927,0.277210637,0.077412302,0.56277643,0.742559974,0.326907626,0.0,0.809133995,0.001909228,0.079843857,0.000663755,0.000396364,0.594339399,0.000100715,0.671572627,0.005572906,0.56277643,0.326907626,0.110933234,0.643146594,0.459409954,0.530323672,0.314589546,0.00403784,0,0.646034343,0.000307568,0.62410772,0.593439534,0.832044666,0.275753164,0.026791157,0.565158396,1,0.100543284,2
976,1,0.374201726,0.433329699,0.418705498,0.598415947,0.598488015,0.998870757,0.797193847,0.809133031,0.303388208,0.781367167,0.000176577,2070000000.0,0.465462201,0.000825083,0.0,0.147949939,0.147949939,0.147949939,0.17055876,0.327332532,0.049987144,0.074261054,0.136476614,0.022092338,0.84805745,0.689526703,0.689526703,0.217607126,3430000000.0,0.000334538,0.26475278,0.419246675,0.0038003,0.001874017,0.630023561,0.019468534,0.201922786,0.798077214,0.007406677,0.383531693,0.005504777,0.074266777,0.135427193,0.406855094,0.226386807,0.001186938,0.0053301,0.000101842,0.002258146,0.07983871,0.194083692,0.333868524,0.005581683,0.68698441,0.258956535,0.43815656,0.083714003,0.002187035,0.002141833,0.20737915,0.352707148,0.27656393,0.004521196,0.984534652,0.723732215,0.343256528,0.0,0.90022878,0.002083592,0.097371598,4840000000.0,2840000000.0,0.593891766,3100000000.0,0.671570854,0.033896087,0.984534652,0.343256528,0.110933234,0.637887492,0.458633158,0.642802305,0.313099434,0.07373696,0,0.712524815,0.004371597,0.623522312,0.598412182,0.827981411,0.288897943,0.026631541,0.564261908,1,0.017040807,2
986,0,0.484863257,0.54944396,0.55511537,0.6391127,0.6391127,0.998858509,0.797086218,0.809400717,0.303225786,0.78164029,0.000840677,0.000813442,0.454006358,0.000745075,0.0,0.16476339,0.16476339,0.16476339,0.215656613,0.312018109,0.003629929,0.09347773,0.165022219,0.023649857,0.848136422,0.689756668,0.689756668,0.21763289,0.000118607,0.000627802,0.264964916,0.368661749,0.012804328,0.006306403,0.633415296,0.006676151,0.124860175,0.875139825,0.005099315,0.376521809,0.005365848,0.093450258,0.165100671,0.398369289,0.026986507,0.000655352,0.009636363,1280000000.0,2190000000.0,0.014193548,0.005725365,0.389984397,0.040116217,0.802238263,0.245284488,0.353807205,0.036126487,0.008626149,0.003642239,0.052270586,0.331805909,0.277289727,0.011137285,0.389049936,0.735612301,0.328567893,0.022840041,0.927163348,0.002252183,0.026054607,0.00067002,0.000471386,0.594161164,0.000177947,0.671616166,0.620344989,0.389049936,0.328567893,0.124211656,0.654451078,0.461613822,0.528630337,0.316425477,0.022877807,0,0.799337779,0.000557869,0.623916501,0.63911175,0.840312139,0.279620845,0.026028935,0.552118523,1,0.029829253,2
1024,1,0.311314776,0.279655473,0.360886557,0.598293432,0.598293432,0.998510596,0.796186036,0.808234409,0.302380565,0.780717621,0.000533894,0.0,0.465178699,0.000409041,0.0,0.126079811,0.126079811,0.126079811,0.143708046,0.322876141,0.018739507,0.05594007,0.089402727,0.021967036,0.846859481,0.685067843,0.685067843,0.217153206,180000000.0,0.00019976,0.261558306,0.387532134,0.002763798,0.00171369,0.630464651,0.648867854,0.293708619,0.706291381,0.004902347,1.0,0.005365848,0.055889394,0.088296509,0.588075394,0.086956522,0.000594483,0.010649099,5900000000.0,0.00010364,0.047580645,0.008698207,0.378892381,0.009051919,0.677863247,0.176933443,0.249245347,0.02347838,0.001948479,0.000779997,0.159598596,0.346622232,0.276824127,0.002462897,0.517081987,0.517570608,0.627816873,0.047554337,0.846494745,0.001983958,0.17612906,5910000000.0,4390000000.0,0.593861711,1770000000.0,0.671562512,0.60380662,0.517081987,0.627816873,0.922128041,0.626090111,0.457792071,0.620600446,0.202311864,0.098747069,0,0.54232561,0.00045557,0.623593428,0.598295151,0.0,0.745352004,0.026749069,0.564949387,1,0.010437305,2
1028,0,0.369716765,0.500054514,0.411745811,0.603460701,0.603734559,0.9975021,0.794013261,0.806138232,0.300694232,0.770250227,0.001630475,0.000445347,0.451850733,0.000533053,0.0,0.169230121,0.169230121,0.169230121,0.189089534,0.315908609,0.000499115,0.091767771,0.163817127,0.022472133,0.848068073,0.689029438,0.689029438,0.217395334,396000000.0,0.000422727,0.263748825,0.372117283,0.012478588,0.010051317,0.630374584,0.000596394,0.018018563,0.981981437,0.035124048,0.36997269,0.006588793,0.091764783,0.162845939,0.393816911,0.002998501,0.000458543,0.013817101,0.000157826,0.000257966,0.009354839,0.003906996,0.372944981,0.001914059,0.771334671,0.147572046,0.141897797,0.021531659,0.012571825,0.005128836,0.021848151,0.312811717,0.276978278,0.000115145,0.972092843,0.732834031,0.326791523,0.0,0.920396053,0.002148889,0.048603516,0.00138758,0.001453626,0.594407826,0.000526056,0.671244589,0.008746306,0.972092843,0.326791523,0.110933234,0.625575521,0.438980518,0.544889735,0.312834661,0.023467631,0,0.772882339,0.003702565,0.624038664,0.603455532,0.838896687,0.275211563,0.026721399,0.564802266,1,0.192782459,2
1033,0,0.491346951,0.553205408,0.539696986,0.632331109,0.632331109,0.999398577,0.797940193,0.809711368,0.303588093,0.782019941,0.000191378,0.0,0.46394907,0.0,0.235550157,0.203531246,0.203531246,0.203531246,0.256878132,0.361215251,0.020932589,0.13793665,0.212171424,0.022100872,0.848078367,0.689536168,0.689536168,0.217610833,5850000000.0,0.000518976,0.264097722,0.429631906,0.006964097,0.006876593,0.630612252,0.040154479,0.242101763,0.757898237,0.005634241,0.416695558,0.005365848,0.137899588,0.211213332,0.45745107,0.019490255,304000000.0,0.20566227,5270000000.0,0.000208793,0.022419355,0.061266395,0.481332399,0.043169814,0.786883529,0.943056149,0.933454498,0.040032014,0.006870853,0.000858624,0.247467956,0.348219491,0.277087802,0.000597877,0.982947111,0.739986408,0.36123977,8920000000.0,0.937436765,0.002684388,0.005143404,0.001888866,0.00191999,0.594099512,0.000210242,0.671602051,0.058543653,0.982947111,0.36123977,0.111352471,0.650258379,0.460054671,0.623270739,0.318234518,0.041504358,0,0.809642478,0.020016348,0.624803799,0.632327513,0.843446707,0.303899883,0.026791157,0.565158396,1,0.013544719,2
1034,0,0.467947155,0.532490188,0.51533808,0.59818533,0.59818533,0.998813214,0.797317661,0.809214405,0.303724894,0.781464009,0.000229307,0.0,0.469307097,0.000668067,0.0,0.180312671,0.180312671,0.180312671,0.211591188,0.325917804,0.006261627,0.090872079,0.168562175,0.022361543,0.848014665,0.688594178,0.688881187,0.217608148,5420000000.0,0.000431611,0.263807881,0.389851347,0.006682662,0.002321934,0.653516048,0.006211984,0.119660187,0.880339813,0.007629952,0.376420038,0.005368285,0.091088964,0.167604253,0.397707466,0.025487256,0.001028679,0.006142167,1390000000.0,0.000177777,0.013870968,0.067203267,0.3589358,0.04468945,0.758300089,0.101424783,0.261083076,0.046102672,0.002550536,0.003334134,0.073057364,0.354427474,0.279842109,0.011021236,0.572529772,0.73245562,0.329418248,0.020617842,0.933372467,0.00216798,0.011701864,0.000384511,0.000152902,0.593943827,0.000178266,0.671613332,0.075042703,0.572529772,0.329418248,0.119579969,0.656658539,0.462178827,0.618297391,0.316717077,0.043188893,0,0.791696445,0.013807711,0.623202439,0.598184635,0.839709421,0.279283932,0.023978419,0.573229644,1,0.031263792,2
1053,0,0.459172232,0.532435674,0.51126934,0.604195794,0.604195794,0.998793803,0.797420725,0.809349419,0.303945324,0.781493764,0.000345175,0.0,0.439472249,0.0,0.0,0.172601239,0.172601239,0.172601239,0.213860263,0.316014713,0.001693967,0.093884863,0.170143858,0.022112282,0.848095236,0.689186575,0.689186575,0.217625277,642000000.0,0.000441842,0.263901905,0.371381469,0.171548919,0.064394681,0.630641019,0.000248042,0.007769749,0.992230251,0.006577008,0.369637181,0.005365848,0.09386552,0.169187844,0.400490071,0.014992504,0.001604902,0.00394079,32500000.0,6580000000.0,0.010483871,0.064762129,0.355962099,0.166109882,0.954872757,0.296866004,0.767420285,0.156184195,0.064498921,0.096189579,0.008157133,0.295048485,0.277299105,0.276569901,0.688075402,0.740625749,0.32639675,0.0,0.931721773,0.002258696,0.00596009,0.002240462,0.000878911,0.595408141,0.001180049,0.671344386,0.148132145,0.688075402,0.32639675,0.110933234,0.603903094,0.37517684,0.547066536,0.310809929,0.00146439,0,0.796947002,0.020582832,0.625132885,0.604193996,0.840087947,0.274958879,0.026801151,0.565205606,1,0.358948305,2
1074,0,0.231365476,0.16277802,0.20675625,0.600051889,0.600051889,0.998780052,0.795984474,0.807789265,0.301465251,0.780126883,0.00029256,0.000168088,0.458000554,0.000453045,0.0,0.135097552,0.135097552,0.135097552,0.159875201,0.315024404,0.008515208,0.088022148,0.127137154,0.022289071,0.848051039,0.689363709,0.689363709,0.217586263,3860000000.0,0.000260524,0.263275598,0.3629522,0.011028983,0.007246531,0.630558486,0.021436453,0.208090214,0.791909786,0.005289637,0.383173818,0.012308667,0.088019281,0.12612171,0.399635327,0.088455772,0.000848102,0.007463165,0.000529463,0.000296547,0.025,0.010757458,0.385461658,0.004446819,0.852170375,0.846430986,0.819392597,0.033093295,0.011050219,0.001259505,0.139252978,0.334115911,0.276986314,0.000300403,0.63696881,0.74591676,0.338441059,0.0024188,0.827766658,0.001980209,0.184028504,0.000304359,0.000321329,0.594013146,3320000000.0,0.671528944,0.179806808,0.63696881,0.338441059,0.117137773,0.587003641,0.452367148,0.52095065,0.297180192,0.026509186,0,0.526911731,0.000291904,0.624083258,0.600053205,0.798485206,0.2903252,0.026772152,0.565066118,1,0.016419579,2
